"nom_station"	"code_station"	"polluant"	"niveau"	"date"
"Victor Hugo"	140	"PM2.5"	56	"2018-11-20T23:00:00"
"Victor Hugo"	140	"PM2.5"	54	"2018-11-20T23:15:00"
"Victor Hugo"	140	"PM2.5"	52	"2018-11-20T23:30:00"
"Victor Hugo"	140	"PM2.5"	49	"2018-11-20T23:45:00"
"Victor Hugo"	140	"PM2.5"	46	"2018-11-21T00:00:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-21T00:15:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-21T00:30:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-21T00:45:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-21T01:00:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-21T01:15:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-21T01:30:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-21T01:45:00"
"Victor Hugo"	140	"PM2.5"	39	"2018-11-21T02:00:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-21T02:15:00"
"Victor Hugo"	140	"PM2.5"	36	"2018-11-21T02:30:00"
"Victor Hugo"	140	"PM2.5"	34	"2018-11-21T02:45:00"
"Victor Hugo"	140	"PM2.5"	33	"2018-11-21T03:00:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-21T03:15:00"
"Victor Hugo"	140	"PM2.5"	31	"2018-11-21T03:30:00"
"Victor Hugo"	140	"PM2.5"	30	"2018-11-21T03:45:00"
"Victor Hugo"	140	"PM2.5"	30	"2018-11-21T04:00:00"
"Victor Hugo"	140	"PM2.5"	30	"2018-11-21T04:15:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T04:30:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T04:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T05:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T05:15:00"
"Victor Hugo"	140	"PM2.5"	26	"2018-11-21T05:30:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T05:45:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T06:00:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T06:15:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T06:30:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T06:45:00"
"Victor Hugo"	140	"PM2.5"	26	"2018-11-21T07:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T07:15:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T07:30:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T07:45:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T08:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T08:15:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T08:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T08:45:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T09:00:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T09:15:00"
"Victor Hugo"	140	"PM2.5"	30	"2018-11-21T09:30:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T09:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T10:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T10:15:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T10:30:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-21T10:45:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-21T11:00:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-21T11:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-21T11:30:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-21T11:45:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-21T12:00:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T12:15:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T12:30:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T12:45:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T13:00:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T13:15:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T13:30:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T13:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T14:00:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T14:15:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T14:30:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T14:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T15:00:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T15:15:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T15:30:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-21T15:45:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-21T16:00:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-21T16:15:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-21T16:30:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-21T16:45:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-21T17:00:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-21T17:15:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-21T17:30:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-21T17:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-21T18:00:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-21T18:15:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-21T18:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-21T18:45:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-21T19:00:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-21T19:15:00"
"Victor Hugo"	140	"PM2.5"	26	"2018-11-21T19:30:00"
"Victor Hugo"	140	"PM2.5"	26	"2018-11-21T19:45:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-21T20:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T20:15:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T20:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T20:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T21:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T21:15:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T21:30:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T21:45:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T22:00:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T22:15:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-21T22:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T22:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T23:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T23:15:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T23:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-21T23:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T00:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T00:15:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T00:30:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T00:45:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T01:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T01:15:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T01:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T01:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T02:00:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T02:15:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T02:30:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T02:45:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T03:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T03:15:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T03:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T03:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T04:00:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T04:15:00"
"Victor Hugo"	140	"PM2.5"	27	"2018-11-22T04:30:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T04:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T05:00:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T05:15:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T05:30:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T05:45:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T06:00:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T06:15:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T06:30:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T06:45:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T07:00:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T07:15:00"
"Victor Hugo"	140	"PM2.5"	29	"2018-11-22T07:30:00"
"Victor Hugo"	140	"PM2.5"	30	"2018-11-22T07:45:00"
"Victor Hugo"	140	"PM2.5"	31	"2018-11-22T08:00:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-22T08:15:00"
"Victor Hugo"	140	"PM2.5"	34	"2018-11-22T08:30:00"
"Victor Hugo"	140	"PM2.5"	35	"2018-11-22T08:45:00"
"Victor Hugo"	140	"PM2.5"	35	"2018-11-22T09:00:00"
"Victor Hugo"	140	"PM2.5"	34	"2018-11-22T09:15:00"
"Victor Hugo"	140	"PM2.5"	33	"2018-11-22T09:30:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-22T09:45:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-22T10:00:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-22T10:15:00"
"Victor Hugo"	140	"PM2.5"	32	"2018-11-22T10:30:00"
"Victor Hugo"	140	"PM2.5"	33	"2018-11-22T10:45:00"
"Victor Hugo"	140	"PM2.5"	33	"2018-11-22T11:00:00"
"Victor Hugo"	140	"PM2.5"	34	"2018-11-22T11:15:00"
"Victor Hugo"	140	"PM2.5"	36	"2018-11-22T11:30:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T11:45:00"
"Victor Hugo"	140	"PM2.5"	40	"2018-11-22T12:00:00"
"Victor Hugo"	140	"PM2.5"	40	"2018-11-22T12:15:00"
"Victor Hugo"	140	"PM2.5"	39	"2018-11-22T12:30:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T12:45:00"
"Victor Hugo"	140	"PM2.5"	37	"2018-11-22T13:00:00"
"Victor Hugo"	140	"PM2.5"	36	"2018-11-22T13:15:00"
"Victor Hugo"	140	"PM2.5"	36	"2018-11-22T13:30:00"
"Victor Hugo"	140	"PM2.5"	36	"2018-11-22T13:45:00"
"Victor Hugo"	140	"PM2.5"	37	"2018-11-22T14:00:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T14:15:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T14:30:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T14:45:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T15:00:00"
"Victor Hugo"	140	"PM2.5"	39	"2018-11-22T15:15:00"
"Victor Hugo"	140	"PM2.5"	40	"2018-11-22T15:30:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-22T15:45:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T16:00:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-22T16:15:00"
"Victor Hugo"	140	"PM2.5"	39	"2018-11-22T16:30:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T16:45:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T17:00:00"
"Victor Hugo"	140	"PM2.5"	39	"2018-11-22T17:15:00"
"Victor Hugo"	140	"PM2.5"	40	"2018-11-22T17:30:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T17:45:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-22T18:00:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-22T18:15:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-22T18:30:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T18:45:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T19:00:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-22T19:15:00"
"Victor Hugo"	140	"PM2.5"	41	"2018-11-22T19:30:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T19:45:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T20:00:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T20:15:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-22T20:30:00"
"Victor Hugo"	140	"PM2.5"	43	"2018-11-22T20:45:00"
"Victor Hugo"	140	"PM2.5"	44	"2018-11-22T21:00:00"
"Victor Hugo"	140	"PM2.5"	45	"2018-11-22T21:15:00"
"Victor Hugo"	140	"PM2.5"	45	"2018-11-22T21:30:00"
"Victor Hugo"	140	"PM2.5"	44	"2018-11-22T21:45:00"
"Victor Hugo"	140	"PM2.5"	42	"2018-11-22T22:00:00"
"Victor Hugo"	140	"PM2.5"	38	"2018-11-22T22:15:00"
"Victor Hugo"	140	"PM2.5"	35	"2018-11-22T22:30:00"
"Victor Hugo"	140	"PM2.5"	31	"2018-11-22T22:45:00"
"Victor Hugo"	140	"PM2.5"	28	"2018-11-22T23:00:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-22T23:15:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-22T23:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-22T23:45:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T00:00:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T00:15:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T00:30:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T00:45:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T01:00:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T01:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T01:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T01:45:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T02:00:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T02:15:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T02:30:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T02:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T03:00:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T03:15:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T03:30:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T03:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T04:00:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-23T04:15:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-23T04:30:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-23T04:45:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T05:00:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T05:15:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T05:30:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T05:45:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-23T06:00:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-23T06:15:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-23T06:30:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T06:45:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-23T07:00:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T07:15:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T07:30:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T07:45:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T08:00:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T08:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T08:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T08:45:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T09:00:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T09:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T09:30:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-23T09:45:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-23T10:00:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-23T10:15:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-23T10:30:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-23T10:45:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-23T11:00:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-23T11:15:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-23T11:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T11:45:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-23T12:00:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T12:15:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-23T12:30:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-23T12:45:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-23T13:00:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T13:15:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T13:30:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T13:45:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T14:00:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T14:15:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T14:30:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T14:45:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-23T15:00:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-23T15:15:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-23T15:30:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-23T15:45:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-23T16:00:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-23T16:15:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T16:30:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T16:45:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-23T17:00:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-23T17:15:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T17:30:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T17:45:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T18:00:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T18:15:00"
"Victor Hugo"	140	"PM2.5"	15	"2018-11-23T18:30:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-23T18:45:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T19:00:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T19:15:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-23T19:30:00"
"Victor Hugo"	140	"PM2.5"	25	"2018-11-23T19:45:00"
"Victor Hugo"	140	"PM2.5"	24	"2018-11-23T20:00:00"
"Victor Hugo"	140	"PM2.5"	23	"2018-11-23T20:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T20:30:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T20:45:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T21:00:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T21:15:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T21:30:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T21:45:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T22:00:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-23T22:15:00"
"Victor Hugo"	140	"PM2.5"	21	"2018-11-23T22:30:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-23T22:45:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-23T23:00:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-23T23:15:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-23T23:30:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-23T23:45:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T00:00:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T00:15:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T00:30:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T00:45:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T01:00:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T01:15:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T01:30:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T01:45:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-24T02:00:00"
"Victor Hugo"	140	"PM2.5"	10	"2018-11-24T02:15:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T02:30:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T02:45:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T03:00:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T03:15:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T03:30:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T03:45:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T04:00:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T04:15:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T04:30:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T04:45:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T05:00:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T05:15:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T05:30:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T05:45:00"
"Victor Hugo"	140	"PM2.5"	9	"2018-11-24T06:00:00"
"Victor Hugo"	140	"PM2.5"	9	"2018-11-24T06:15:00"
"Victor Hugo"	140	"PM2.5"	9	"2018-11-24T06:30:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T06:45:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T07:00:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T07:15:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T07:30:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T07:45:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T08:00:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T08:15:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T08:30:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T08:45:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T09:00:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T09:15:00"
"Victor Hugo"	140	"PM2.5"	9	"2018-11-24T09:30:00"
"Victor Hugo"	140	"PM2.5"	10	"2018-11-24T09:45:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-24T10:00:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T10:15:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-24T10:30:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-24T10:45:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-24T11:00:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-24T11:15:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T11:30:00"
"Victor Hugo"	140	"PM2.5"	12	"2018-11-24T11:45:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-24T12:00:00"
"Victor Hugo"	140	"PM2.5"	10	"2018-11-24T12:15:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T12:30:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T12:45:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T13:00:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T13:15:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T13:30:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T13:45:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T14:00:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T14:15:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T14:30:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T14:45:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T15:00:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T15:15:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T15:30:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T15:45:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T16:00:00"
"Victor Hugo"	140	"PM2.5"	6	"2018-11-24T16:15:00"
"Victor Hugo"	140	"PM2.5"	7	"2018-11-24T16:30:00"
"Victor Hugo"	140	"PM2.5"	8	"2018-11-24T16:45:00"
"Victor Hugo"	140	"PM2.5"	9	"2018-11-24T17:00:00"
"Victor Hugo"	140	"PM2.5"	11	"2018-11-24T17:15:00"
"Victor Hugo"	140	"PM2.5"	13	"2018-11-24T17:30:00"
"Victor Hugo"	140	"PM2.5"	14	"2018-11-24T17:45:00"
"Victor Hugo"	140	"PM2.5"	16	"2018-11-24T18:00:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-24T18:15:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-24T18:30:00"
"Victor Hugo"	140	"PM2.5"	17	"2018-11-24T18:45:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-24T19:00:00"
"Victor Hugo"	140	"PM2.5"	18	"2018-11-24T19:15:00"
"Victor Hugo"	140	"PM2.5"	19	"2018-11-24T19:30:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-24T19:45:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-24T20:00:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-24T20:15:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-24T20:30:00"
"Victor Hugo"	140	"PM2.5"	22	"2018-11-24T20:45:00"
"Victor Hugo"	140	"PM2.5"	20	"2018-11-24T21:00:00"
